age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_N,owns_car_Y,owns_house_N,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,credit_card_default
53,0.0,75164.26,365241.0,2.0,0.0,20004.68,8819.04,88,770.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1.0,67040.39,3771.0,3.0,1.0,21770.14,12197.53,70,712.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2.0,98312.53,1698.0,4.0,0.0,18062.47,19129.57,38,745.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55,0.0,119891.19,1161.0,2.0,0.0,17362.17,18221.13,89,647.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0.0,216964.06,2168.0,1.0,0.0,28216.4,36983.42,45,770.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,1.0,236160.99,2205.0,3.0,1.0,26129.86,76488.77,89,702.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,197327.48,1733.0,2.0,1.0,72293.58,41736.33,7,663.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,1.0,164417.58,2342.0,3.0,0.0,32169.16,48748.6,72,744.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,150569.48,561.0,1.0,0.0,30849.0,30400.56,25,856.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,2.0,95111.08,141.0,4.0,1.0,23153.06,24047.16,14,685.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0.0,86214.65,1575.0,2.0,0.0,25002.54,10273.83,30,720.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1.0,130054.8,2115.0,3.0,0.0,51122.57,30517.9,68,686.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1.0,285297.76,1608.0,2.0,0.0,44531.27,46472.18,27,657.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,0.0,164614.62,2224.0,1.0,0.0,18382.25,36021.34,99,672.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45,0.0,261819.35,263.0,2.0,0.0,55812.65,79029.66,1,890.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.0,276982.15,4379.0,3.0,0.0,32119.2,90017.39,52,653.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.0,203353.24,844.0,1.0,0.0,18039.08,34836.35,77,771.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0.0,141406.3,4849.0,1.0,0.0,11426.47,21243.21,41,904.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0,280006.59,3334.0,2.0,1.0,48139.68,59480.93,79,724.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0.0,99149.89,2162.0,1.0,1.0,28205.19,18286.26,10,787.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,0.0,345136.53,365246.0,1.0,0.0,42388.84,41018.44,96,900.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,3.0,148520.95,2502.0,5.0,0.0,65873.56,52450.26,42,901.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,0.0,168910.02,365240.0,2.0,0.0,11614.16,47847.27,28,667.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1.0,260739.12,1337.0,3.0,0.0,41610.02,80511.36,49,677.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.0,118465.37,3901.0,1.0,0.0,29868.58,16019.67,99,533.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
54,0.0,69870.73,365252.0,2.0,0.0,31027.19,12936.31,6,908.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,161901.43,365250.0,1.0,0.0,9213.69,27706.93,84,693.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,96905.34,365250.0,2.0,0.0,16520.39,15981.83,40,921.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,0.0,103597.43,365242.0,1.0,0.0,11267.34,21102.24,78,939.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,88107.39,365247.0,1.0,0.0,12203.81,15606.94,26,669.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0.0,269393.4,733.0,2.0,0.0,64655.48,34395.12,12,706.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0,144118.07,365249.0,2.0,0.0,34808.65,20032.57,95,755.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0.0,293239.49,365240.0,1.0,0.0,98413.95,52822.37,83,777.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0.0,222604.98,365245.0,1.0,0.0,19804.88,64521.0,17,701.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,137717.04,361.0,3.0,0.0,26532.5,33637.5,48,787.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.0,161588.21,2499.0,2.0,1.0,30687.19,21835.31,59,855.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,0.0,124644.96,6262.0,2.0,0.0,21007.5,17838.0,4,789.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0.0,248652.18,4499.0,1.0,0.0,31433.91,48134.61,32,921.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.0,161530.16,365246.0,2.0,0.0,20785.38,21260.55,85,715.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0.0,152030.89,1348.0,2.0,0.0,32122.41,19250.34,84,767.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0.0,453020.03,1151.0,2.0,1.0,58280.95,79094.46,89,692.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0.0,127888.42,365240.0,2.0,0.0,23413.19,34874.19,5,887.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0.0,166181.63,1362.0,2.0,0.0,17633.64,22165.43,54,894.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0.0,130657.65,3302.0,2.0,0.0,48533.89,35795.93,23,712.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0.0,135843.98,365252.0,1.0,0.0,32354.79,24951.06,54,820.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,0.0,75234.14,365249.0,2.0,0.0,15855.98,13156.16,13,925.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.0,200061.01,5382.0,1.0,0.0,35384.35,22150.51,51,801.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0,95401.67,1492.0,2.0,1.0,60310.55,18794.18,51,742.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,177587.6,1638.0,2.0,0.0,45156.43,25312.55,57,701.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,0.0,251018.91,365242.0,1.0,0.0,42777.67,56087.18,89,798.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,130568.51,365241.0,2.0,0.0,20996.65,41422.76,22,845.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0.0,103902.57,875.0,2.0,0.0,19003.96,24028.52,44,789.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0.0,82942.58,365251.0,2.0,0.0,18339.95,21606.1,41,813.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0.0,209532.15,969.0,2.0,1.0,25054.36,63422.8,29,930.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.0,153419.99,630.0,2.0,0.0,25418.23,48503.03,23,672.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.0,124849.97,1023.0,3.0,0.0,20172.76,21149.19,52,743.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1.0,548830.25,2890.0,3.0,0.0,58852.2,131081.88,80,681.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,143843.68,1012.0,2.0,0.0,42131.64,24955.98,9,839.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.0,156038.9,1995.0,2.0,0.0,22860.95,32421.93,75,535.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0.0,161091.6,2360.0,2.0,1.0,17186.77,28978.96,40,700.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0.0,135276.91,661.0,1.0,0.0,24421.89,26709.88,42,729.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.0,97760.99,2102.0,2.0,0.0,11845.72,10655.72,3,711.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,2.0,317884.71,8179.0,3.0,0.0,51380.13,84374.33,12,771.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0.0,166012.91,365249.0,2.0,0.0,75694.77,28135.56,55,670.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,122673.7,365244.0,2.0,0.0,13633.1,25956.44,93,670.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,277222.45,10006.0,1.0,0.0,27578.48,29743.09,71,883.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,3.0,203269.69,3682.0,5.0,1.0,47709.26,25325.72,29,734.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0.0,207895.9,190.0,2.0,0.0,44867.6,30026.21,61,948.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,0.0,322284.06,365246.0,2.0,0.0,62591.52,118385.13,88,684.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48,1.0,108754.15,2061.0,2.0,0.0,14584.86,16067.61,13,828.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,0.0,102022.87,7238.0,1.0,0.0,30414.21,24051.31,65,905.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,1.0,220526.29,424.0,3.0,0.0,52489.82,55013.66,2,832.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2.0,222231.33,667.0,4.0,1.0,32664.28,48540.32,74,638.0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0.0,531949.51,399.0,2.0,0.0,50413.18,133654.3,55,730.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0.0,159778.17,1503.0,2.0,0.0,44472.87,20913.4,6,675.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0,185887.84,7787.0,1.0,0.0,50798.33,28576.06,48,856.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.0,362460.72,365251.0,2.0,0.0,66692.8,73745.15,6,678.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,1.0,460265.05,1567.0,3.0,0.0,150333.15,111355.38,42,693.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,0.0,77266.85,137.0,1.0,0.0,14690.3,18601.66,98,823.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0.0,127914.43,365245.0,2.0,0.0,16252.88,26227.13,12,656.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,0.0,97880.25,3732.0,1.0,1.0,16648.21,22433.79,26,832.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,0.0,93347.58,802.0,1.0,0.0,18372.42,17453.3,58,799.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1.0,203589.19,226.0,3.0,0.0,55146.95,36936.31,96,935.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,2.0,97694.44,3248.0,4.0,0.0,34975.37,33145.79,44,688.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,0.0,155840.4,2529.0,1.0,1.0,34183.51,28818.02,42,870.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.0,156945.38,3036.0,3.0,0.0,32240.52,29626.58,31,680.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0.0,171990.28,365248.0,2.0,0.0,17181.12,40413.41,53,739.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,3.0,512444.4,686.0,5.0,0.0,47962.87,71126.34,18,854.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,0.0,190686.04,365242.0,1.0,0.0,29434.94,36758.31,51,739.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0.0,116166.72,1977.0,2.0,0.0,12635.59,16762.68,62,735.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0.0,189498.24,255.0,2.0,0.0,33119.35,74708.17,93,934.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,0.0,253133.67,85.0,2.0,1.0,28528.09,43504.28,43,812.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1.0,132809.4,9188.0,2.0,0.0,40398.63,17340.3,2,908.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,0.0,150854.15,365247.0,2.0,0.0,21782.67,29972.04,69,897.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,104540.87,309.0,2.0,1.0,12872.01,40484.65,41,807.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1.0,254412.37,2196.0,3.0,0.0,100806.23,33831.82,16,744.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0,291398.64,3828.0,2.0,0.0,34093.35,56505.58,25,746.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,5.0,341461.89,4022.0,7.0,0.0,28496.54,97984.35,19,710.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,243311.19,3547.0,1.0,0.0,29598.4,67900.09,94,927.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0,207691.47,336.0,1.0,0.0,26672.3,41493.41,91,820.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0,209948.46,2955.0,2.0,0.0,28500.3,58432.42,88,902.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,2.0,209823.78,545.0,4.0,1.0,54448.07,39940.03,5,725.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0.0,272207.01,699.0,2.0,0.0,38634.85,66008.04,66,683.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1.0,221202.27,365240.0,3.0,0.0,45457.08,30306.23,69,756.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0.0,195996.31,2875.0,2.0,0.0,10655.27,32778.09,30,652.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0,84372.56,1573.0,1.0,1.0,35801.75,21400.23,6,657.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0,127406.36,214.0,1.0,0.0,29846.47,24629.91,18,778.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1.0,272395.6,473.0,3.0,1.0,25271.26,58797.76,24,856.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0,281954.75,8424.0,2.0,0.0,97209.21,46429.03,59,671.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1.0,108586.85,5395.0,3.0,0.0,28397.15,22452.14,93,687.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0.0,178830.64,4956.0,2.0,0.0,37226.15,37878.5,3,719.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,311524.19,743.0,1.0,0.0,51582.54,39055.8,70,941.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,1.0,204588.18,726.0,3.0,1.0,43835.61,28740.09,71,871.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0.0,274986.91,397.0,1.0,0.0,20009.26,39477.07,8,765.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0,81334.41,365242.0,1.0,0.0,14114.62,18540.2,70,710.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,167073.28,5064.0,2.0,0.0,39869.89,19094.0,47,875.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,154856.55,407.0,1.0,0.0,19348.89,25308.57,6,663.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,0.0,245233.8,352.0,2.0,0.0,40849.75,69584.46,96,896.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,1.0,269329.64,3328.0,2.0,0.0,28995.23,47821.82,80,892.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,0.0,142475.23,1497.0,2.0,1.0,11265.39,21569.01,27,655.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,3.0,217626.02,9795.0,5.0,0.0,25597.69,50613.83,79,796.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,203517.32,1756.0,3.0,1.0,19383.49,51709.63,25,736.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,1.0,120101.17,139.0,2.0,0.0,43149.15,35930.7,77,507.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,1.0,268042.91,644.0,3.0,0.0,26889.72,42539.61,56,809.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,0.0,112887.89,2590.0,2.0,0.0,27348.35,23697.62,30,669.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,0.0,258349.16,365245.0,2.0,0.0,58004.49,49128.59,2,702.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0.0,155094.64,1070.0,2.0,0.0,10995.37,31372.23,45,760.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1.0,382627.98,4101.0,3.0,1.0,75014.34,50589.86,4,806.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0.0,160674.51,2971.0,1.0,0.0,50235.36,19819.01,96,932.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1.0,159453.13,155.0,3.0,0.0,33492.32,24568.67,96,890.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0,438136.54,1721.0,2.0,1.0,39484.25,95220.1,34,681.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1.0,170431.01,135.0,3.0,1.0,51976.71,42141.96,30,935.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,78630.37,365245.0,2.0,0.0,20050.85,11986.03,44,659.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,358470.2,1705.0,1.0,0.0,41169.33,58655.42,88,662.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,105929.22,3714.0,2.0,1.0,18869.04,27519.43,73,853.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.0,337469.53,365242.0,1.0,0.0,65205.29,76544.72,48,934.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0.0,337243.11,2740.0,2.0,0.0,72366.76,100268.51,60,730.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1.0,69020.12,445.0,3.0,0.0,23663.48,16846.29,18,751.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,1.0,113055.66,435.0,3.0,0.0,29360.88,17691.58,77,777.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
